id,Дата,"Пробег, км",Время движения час:мин:сек,"Время работы двигателя, час:мин:сек","Время работы двигателя в движении, час:мин:сек","Время работы двигателя без движения, час:мин:сек","Время работы двигателя на холостом ходу, час:мин:сек","Время работы двигателя на нормальных оборотах, час:мин:сек","Время работы двигателя на предельных оборотах, час:мин:сек","Время с выключенным двигателем, час:мин:сек","Время работы двигателя под нагрузкой, час:мин:сек","Начальный объём, л.1","Конечный объём, л.1"
133,05.12.2021,1.08,00:07:41,01:49:51,00:07:41,01:42:10,00:00:00,01:49:51,00:00:00,22:10:09,01:49:51,0.0,0.0
133,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,07.12.2021,0.0,00:00:00,00:15:29,00:00:00,00:15:29,00:00:00,00:15:29,00:00:00,23:44:31,00:15:29,0.0,0.0
133,08.12.2021,0.84,00:10:44,01:53:50,00:10:44,01:43:06,00:00:00,01:53:50,00:00:00,22:06:10,01:53:50,0.0,0.0
133,09.12.2021,0.72,00:08:45,01:29:37,00:08:45,01:20:52,00:00:00,01:29:37,00:00:00,22:30:23,01:29:37,0.0,0.0
133,10.12.2021,69.4,06:10:20,18:54:03,06:10:20,12:43:43,00:00:00,18:54:03,00:00:00,05:05:57,18:54:03,0.0,0.0
133,11.12.2021,1.83,00:21:30,01:23:03,00:21:30,01:01:33,00:00:00,01:23:03,00:00:00,22:36:57,01:23:03,0.0,0.0
133,12.12.2021,0.0,00:00:00,00:01:32,00:00:00,00:01:32,00:00:00,00:01:32,00:00:00,23:58:28,00:01:32,0.0,0.0
133,13.12.2021,0.7,00:04:43,00:48:23,00:04:43,00:43:40,00:00:00,00:48:23,00:00:00,23:11:37,00:48:23,0.0,0.0
133,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,15.12.2021,0.05,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,16.12.2021,0.08,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,18.12.2021,0.06,00:01:00,00:33:28,00:01:00,00:32:28,00:00:00,00:33:28,00:00:00,23:26:32,00:33:28,0.0,0.0
133,19.12.2021,0.0,00:00:00,00:45:21,00:00:00,00:45:21,00:00:00,00:45:21,00:00:00,23:14:39,00:45:21,0.0,0.0
133,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,22.12.2021,0.01,00:00:00,01:07:27,00:00:00,01:07:27,00:00:00,01:07:27,00:00:00,22:52:33,01:07:27,0.0,0.0
133,23.12.2021,0.03,00:00:00,00:48:18,00:00:00,00:48:18,00:00:00,00:48:18,00:00:00,23:11:42,00:48:18,0.0,0.0
133,24.12.2021,0.42,00:04:31,00:27:49,00:04:31,00:23:18,00:00:00,00:27:49,00:00:00,23:32:11,00:27:49,0.0,0.0
133,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,27.12.2021,0.01,00:00:00,00:36:56,00:00:00,00:36:56,00:00:00,00:36:56,00:00:00,23:23:04,00:36:56,0.0,0.0
133,28.12.2021,0.01,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,29.12.2021,1.02,00:06:28,02:38:18,00:06:28,02:31:50,00:00:00,02:38:18,00:00:00,21:21:42,02:38:18,0.0,0.0
133,30.12.2021,0.02,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
133,31.12.2021,0.01,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00,0.0,0.0
805,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,02.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,03.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,04.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,05.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,07.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,08.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,10.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
805,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
411,01.12.2021,137.18,09:29:48,23:59:23,09:29:41,14:29:42,10:36:24,13:22:59,00:00:00,00:00:37,13:22:59,0.0,0.0
411,02.12.2021,124.68,08:20:03,23:47:02,08:19:53,15:27:09,11:02:28,12:44:34,00:00:00,00:12:58,12:44:34,0.0,0.0
411,03.12.2021,129.81,10:20:25,23:58:55,10:20:17,13:38:38,09:34:26,14:24:29,00:00:00,00:01:05,14:24:29,0.0,0.0
411,04.12.2021,127.98,09:33:08,23:16:33,09:32:58,13:43:35,10:32:42,12:43:51,00:00:00,00:43:27,12:43:51,0.0,0.0
411,05.12.2021,146.08,11:39:43,23:34:45,11:39:36,11:55:09,10:01:56,13:32:49,00:00:00,00:25:15,13:32:49,0.0,0.0
411,06.12.2021,149.12,10:47:30,23:56:37,10:47:26,13:09:11,09:54:13,14:02:24,00:00:00,00:03:23,14:02:24,0.0,0.0
411,07.12.2021,13109.55,11:51:22,23:59:25,11:51:09,12:08:16,10:07:01,13:52:24,00:00:00,00:00:35,13:52:24,0.0,0.0
411,08.12.2021,167.75,11:36:48,23:56:50,11:36:43,12:20:07,10:31:28,13:25:22,00:00:00,00:03:10,13:25:22,0.0,0.0
411,09.12.2021,150.1,09:34:55,23:54:28,09:34:41,14:19:47,09:40:40,14:13:48,00:00:00,00:05:32,14:13:48,0.0,0.0
411,10.12.2021,125.44,09:00:01,23:59:56,08:59:57,14:59:59,06:37:08,17:22:48,00:00:00,00:00:04,17:22:48,0.0,0.0
411,11.12.2021,174.9,10:57:56,23:15:39,10:57:53,12:17:46,08:54:21,14:21:18,00:00:00,00:44:21,14:21:18,0.0,0.0
411,12.12.2021,182.55,12:23:17,23:43:17,12:23:03,11:20:14,06:10:07,17:33:10,00:00:00,00:16:43,17:33:10,0.0,0.0
411,13.12.2021,168.23,11:23:52,23:40:51,11:23:40,12:17:11,06:53:46,16:47:05,00:00:00,00:19:09,16:47:05,0.0,0.0
411,14.12.2021,131.89,08:45:28,20:43:25,08:37:53,12:05:32,06:06:53,14:36:32,00:00:00,03:16:35,14:36:32,0.0,0.0
411,15.12.2021,62.09,04:22:53,23:51:38,04:22:52,19:28:46,05:28:06,18:23:32,00:00:00,00:08:22,18:23:32,0.0,0.0
411,16.12.2021,185.61,11:47:46,23:33:30,11:47:44,11:45:46,07:20:54,16:12:36,00:00:00,00:26:30,16:12:36,0.0,0.0
411,17.12.2021,209.97,12:18:32,23:58:17,12:18:26,11:39:51,07:44:30,16:13:47,00:00:00,00:01:43,16:13:47,0.0,0.0
411,18.12.2021,146.14,07:42:12,23:59:28,07:42:06,16:17:22,07:21:50,16:37:38,00:00:00,00:00:32,16:37:38,0.0,0.0
411,19.12.2021,0.42,00:05:50,23:59:30,00:05:50,23:53:40,06:49:00,17:10:30,00:00:00,00:00:30,17:10:30,0.0,0.0
411,20.12.2021,104.05,06:57:30,23:59:44,06:57:27,17:02:17,07:18:11,16:41:33,00:00:00,00:00:16,16:41:33,0.0,0.0
411,21.12.2021,188.08,11:17:22,23:57:22,11:17:16,12:40:06,04:37:33,19:19:49,00:00:00,00:02:38,19:19:49,0.0,0.0
411,22.12.2021,100.66,05:18:16,23:57:57,05:18:07,18:39:50,03:06:28,20:51:29,00:00:00,00:02:03,20:51:29,0.0,0.0
411,23.12.2021,102.2,06:18:16,23:58:13,06:18:12,17:40:01,03:17:55,20:40:18,00:00:00,00:01:47,20:40:18,0.0,0.0
411,24.12.2021,101.25,07:56:24,23:59:54,07:56:18,16:03:36,06:18:12,17:41:42,00:00:00,00:00:06,17:41:42,0.0,0.0
411,25.12.2021,173.07,10:57:48,23:59:21,10:57:43,13:01:38,06:06:33,17:52:48,00:00:00,00:00:39,17:52:48,0.0,0.0
411,26.12.2021,182.66,10:34:34,23:37:34,10:34:18,13:03:16,04:48:59,18:48:35,00:00:00,00:22:26,18:48:35,0.0,0.0
411,27.12.2021,211.72,12:07:30,23:59:53,12:07:23,11:52:30,04:40:07,19:19:46,00:00:00,00:00:07,19:19:46,0.0,0.0
411,28.12.2021,222.27,12:37:17,23:59:55,12:37:12,11:22:43,05:52:13,18:07:42,00:00:00,00:00:05,18:07:42,0.0,0.0
411,29.12.2021,189.17,10:24:18,23:45:24,10:24:03,13:21:21,04:54:50,18:50:34,00:00:00,00:14:36,18:50:34,0.0,0.0
411,30.12.2021,200.5,11:44:17,23:34:39,11:44:14,11:50:25,04:15:39,19:19:00,00:00:00,00:25:21,19:19:00,0.0,0.0
411,31.12.2021,106.44,05:35:16,23:58:00,05:35:09,18:22:51,03:37:12,20:20:48,00:00:00,00:01:00,20:20:48,0.0,0.0
728,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,02.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,03.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,04.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,05.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,07.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,08.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,10.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
728,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
410,01.12.2021,124.54,08:55:43,22:04:00,08:54:41,13:09:19,03:48:52,18:15:08,00:00:00,01:56:00,18:15:08,0.0,0.0
410,02.12.2021,153.35,10:23:42,23:11:04,10:23:10,12:47:54,04:11:47,18:59:17,00:00:00,00:48:56,18:59:17,0.0,0.0
410,03.12.2021,140.52,10:25:15,23:54:09,10:24:41,13:29:28,05:03:07,18:51:02,00:00:00,00:05:51,18:51:02,0.0,0.0
410,04.12.2021,154.79,10:49:27,22:59:16,10:48:55,12:10:21,05:06:46,17:52:30,00:00:00,01:00:44,17:52:30,0.0,0.0
410,05.12.2021,208.57,12:15:02,23:58:19,12:14:22,11:43:57,04:28:12,19:30:07,00:00:00,00:01:41,19:30:07,0.0,0.0
410,06.12.2021,131.57,08:43:40,23:58:22,08:43:04,15:15:18,04:06:57,19:51:25,00:00:00,00:01:38,19:51:25,0.0,0.0
410,07.12.2021,135.44,07:47:06,23:12:16,07:47:04,15:25:12,04:40:35,18:31:41,00:00:00,00:47:44,18:31:41,0.0,0.0
410,08.12.2021,146.88,08:52:49,23:55:21,08:51:48,15:03:33,03:57:38,19:57:43,00:00:00,00:04:39,19:57:43,0.0,0.0
410,09.12.2021,173.95,10:53:34,23:57:46,10:53:26,13:04:20,05:16:46,18:41:00,00:00:00,00:02:14,18:41:00,0.0,0.0
410,10.12.2021,0.92,00:07:10,03:39:10,00:07:10,03:32:00,00:45:56,02:53:14,00:00:00,20:20:50,02:53:14,0.0,0.0
410,11.12.2021,128.87,08:52:34,23:27:16,08:52:29,14:34:47,02:34:45,20:52:31,00:00:00,00:32:44,20:52:31,0.0,0.0
410,12.12.2021,12.85,00:50:05,19:53:23,00:50:05,19:03:18,02:49:05,17:04:18,00:00:00,04:06:37,17:04:18,0.0,0.0
410,13.12.2021,138.19,08:37:56,21:33:10,08:36:55,12:56:15,03:47:00,17:46:10,00:00:00,02:26:50,17:46:10,0.0,0.0
410,14.12.2021,173.87,10:32:55,23:56:02,10:32:21,13:23:41,04:13:26,19:42:36,00:00:00,00:03:58,19:42:36,0.0,0.0
410,15.12.2021,49.35,02:59:51,23:57:32,02:59:50,20:57:42,03:30:31,20:27:01,00:00:00,00:02:28,20:27:01,0.0,0.0
410,16.12.2021,203.34,11:53:01,23:56:19,11:52:24,12:03:55,06:55:22,17:00:57,00:00:00,00:03:41,17:00:57,0.0,0.0
410,17.12.2021,186.5,11:19:08,23:58:23,11:19:02,12:39:21,08:26:08,15:32:15,00:00:00,00:01:37,15:32:15,0.0,0.0
410,18.12.2021,130.93,07:28:27,23:57:27,07:28:23,16:29:04,05:33:59,18:23:28,00:00:00,00:02:33,18:23:28,0.0,0.0
410,19.12.2021,3.92,00:43:45,23:54:25,00:43:45,23:10:40,01:49:04,22:05:21,00:00:00,00:05:35,22:05:21,0.0,0.0
410,20.12.2021,97.71,06:30:27,23:59:58,06:30:25,17:29:33,03:16:05,20:43:53,00:00:00,00:00:02,20:43:53,0.0,0.0
410,21.12.2021,199.33,12:07:02,23:59:53,12:06:55,11:52:58,05:00:45,18:59:08,00:00:00,00:00:07,18:59:08,0.0,0.0
410,22.12.2021,79.17,05:27:31,23:58:01,05:27:23,18:30:38,01:02:48,22:55:13,00:00:00,00:01:59,22:55:13,0.0,0.0
410,23.12.2021,95.22,06:04:14,23:52:55,06:04:05,17:48:50,02:52:05,21:00:50,00:00:00,00:07:05,21:00:50,0.0,0.0
410,24.12.2021,104.57,07:54:06,23:55:35,07:54:01,16:01:34,05:54:48,18:00:47,00:00:00,00:04:25,18:00:47,0.0,0.0
410,25.12.2021,206.12,12:27:29,23:34:15,12:27:19,11:06:56,06:15:19,17:18:56,00:00:00,00:25:45,17:18:56,0.0,0.0
410,26.12.2021,160.98,09:55:40,23:58:56,09:55:32,14:03:24,05:02:26,18:56:30,00:00:00,00:01:04,18:56:30,0.0,0.0
410,27.12.2021,204.4,11:58:26,23:59:55,11:58:21,12:01:34,04:43:47,19:16:08,00:00:00,00:00:05,19:16:08,0.0,0.0
410,28.12.2021,184.39,10:30:53,23:29:06,10:30:48,12:58:18,06:44:25,16:44:41,00:00:00,00:30:54,16:44:41,0.0,0.0
410,29.12.2021,190.0,11:18:16,23:59:51,11:18:07,12:41:44,03:44:42,20:15:09,00:00:00,00:00:09,20:15:09,0.0,0.0
410,30.12.2021,119.68,07:28:20,23:59:57,07:28:17,16:31:40,02:04:44,21:55:13,00:00:00,00:00:03,21:55:13,0.0,0.0
410,31.12.2021,105.33,06:04:12,23:56:08,06:03:39,17:52:29,01:51:00,22:05:08,00:00:00,00:02:52,22:05:08,0.0,0.0
341,01.12.2021,68.5,06:40:25,23:56:51,06:40:25,17:16:26,06:23:39,17:33:12,00:00:00,00:03:09,17:33:12,0.0,0.0
341,02.12.2021,84.24,08:23:23,23:52:13,08:23:23,15:28:50,06:20:49,17:31:24,00:00:00,00:07:47,17:31:24,0.0,0.0
341,03.12.2021,94.3,08:59:33,23:59:13,08:59:33,14:59:40,03:27:46,20:31:27,00:00:00,00:00:47,20:31:27,0.0,0.0
341,04.12.2021,161.29,11:25:08,22:59:48,11:25:08,11:34:40,04:55:15,18:04:33,00:00:00,01:00:12,18:04:33,0.0,0.0
341,05.12.2021,171.05,10:55:41,22:17:30,10:55:22,11:22:08,04:35:40,17:41:50,00:00:00,01:42:30,17:41:50,0.0,0.0
341,06.12.2021,138.6,08:32:13,23:28:42,08:32:13,14:56:29,05:37:22,17:51:20,00:00:00,00:31:18,17:51:20,0.0,0.0
341,07.12.2021,169.55,09:57:44,23:16:07,09:57:44,13:18:23,07:41:16,15:34:51,00:00:00,00:43:53,15:34:51,0.0,0.0
341,08.12.2021,184.4,11:34:45,22:15:46,11:34:45,10:41:01,04:29:07,17:46:39,00:00:00,01:44:14,17:46:39,0.0,0.0
341,09.12.2021,153.57,10:41:56,21:47:23,10:41:56,11:05:27,05:14:53,16:32:30,00:00:00,02:12:37,16:32:30,0.0,0.0
341,10.12.2021,147.26,10:19:22,21:20:08,10:19:22,11:00:46,05:04:14,16:15:54,00:00:00,02:39:52,16:15:54,0.0,0.0
341,11.12.2021,190.72,12:53:44,23:58:58,12:53:44,11:05:14,05:03:11,18:55:47,00:00:00,00:01:02,18:55:47,0.0,0.0
341,12.12.2021,175.62,11:52:24,23:58:05,11:52:24,12:05:41,03:52:54,20:05:11,00:00:00,00:01:55,20:05:11,0.0,0.0
341,13.12.2021,165.13,10:39:44,00:00:00,10:39:44,13:20:16,06:25:52,17:34:08,00:00:00,00:00:00,17:34:08,0.0,0.0
341,14.12.2021,181.61,11:34:18,00:00:00,11:34:18,12:25:42,04:04:59,19:55:01,00:00:00,00:00:00,19:55:01,0.0,0.0
341,15.12.2021,110.07,07:04:29,23:58:56,07:04:29,16:54:27,05:11:56,18:47:00,00:00:00,00:01:04,18:47:00,0.0,0.0
341,16.12.2021,106.05,07:47:08,23:58:53,07:47:08,16:11:45,03:02:01,20:56:52,00:00:00,00:01:07,20:56:52,0.0,0.0
341,17.12.2021,196.14,11:12:35,23:59:13,11:12:05,12:47:08,06:14:44,17:44:29,00:00:00,00:00:47,17:44:29,0.0,0.0
341,18.12.2021,86.63,04:35:33,00:00:00,04:35:33,19:24:27,06:07:27,17:52:33,00:00:00,00:00:00,17:52:33,0.0,0.0
341,19.12.2021,16.19,01:43:42,00:00:00,01:43:42,22:16:18,04:54:57,19:05:03,00:00:00,00:00:00,19:05:03,0.0,0.0
341,20.12.2021,138.87,08:47:37,00:00:00,08:47:37,15:12:23,05:57:18,18:02:42,00:00:00,00:00:00,18:02:42,0.0,0.0
341,21.12.2021,145.2,08:21:47,00:00:00,08:21:47,15:38:13,03:03:15,20:56:45,00:00:00,00:00:00,20:56:45,0.0,0.0
341,22.12.2021,44.04,03:59:38,23:48:03,03:59:38,19:48:25,01:44:44,22:03:19,00:00:00,00:11:57,22:03:19,0.0,0.0
341,23.12.2021,98.17,05:58:57,23:46:25,05:58:57,17:47:28,01:26:39,22:19:46,00:00:00,00:13:35,22:19:46,0.0,0.0
341,24.12.2021,16.34,02:20:23,23:16:31,02:20:23,20:56:08,05:53:43,17:22:48,00:00:00,00:43:29,17:22:48,0.0,0.0
341,25.12.2021,117.0,07:21:31,22:30:34,07:21:31,15:09:03,01:03:14,21:27:20,00:00:00,01:29:26,21:27:20,0.0,0.0
341,26.12.2021,176.28,10:02:58,23:59:19,10:02:58,13:56:21,07:01:10,16:58:09,00:00:00,00:00:41,16:58:09,0.0,0.0
341,27.12.2021,199.27,11:18:17,23:59:06,11:18:17,12:40:49,05:29:27,18:29:39,00:00:00,00:00:54,18:29:39,0.0,0.0
341,28.12.2021,228.19,12:42:16,23:52:20,12:42:16,11:10:04,04:56:53,18:55:27,00:00:00,00:07:40,18:55:27,0.0,0.0
341,29.12.2021,167.65,10:14:07,00:00:00,10:14:07,13:45:53,06:11:02,17:48:58,00:00:00,00:00:00,17:48:58,0.0,0.0
341,30.12.2021,153.97,09:22:11,23:58:21,09:21:47,14:36:34,02:09:29,21:48:52,00:00:00,00:01:39,21:48:52,0.0,0.0
341,31.12.2021,57.42,03:26:42,23:58:24,03:26:21,20:32:03,03:00:01,20:58:23,00:00:00,00:00:36,20:58:23,0.0,0.0
578,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
